id,aggression,offense,codemixed,tweet
171,2,0,0,You are whining about delayed flight. Think of delayed justice to millions of undertrials. 
1510,1,1,0,"The footage can’t capture it, but the stench is overwhelming in this area. I used to run here and have moved on to another route because of the open defecation. Absolutely horrible "
5674,0,0,0,Oof. Guess you should behave then! 
4837,1,0,0,So Brits still have way too much free time. What Russia-Ukrainian war? What energy crisis or inflation? 
5788,0,0,0,FYI Ga was the first state to open after the govt lockdown. We have a Republican governor. 
7297,0,0,0,Now as Twitter will be freed from all the BOTS.. Wt will happen to your IT cell.. 
7868,1,0,0,"We were a pseudo secular state and it was not even mention on the constitution emblem. To appease the Muslium even after division, Nehru did not implement the UCC. History taught to you is the history written by Nehru and communist. "
1564,0,0,0,IAF actively encourages the development of astronautics for peaceful purposes and supports the dissemination of scientific and technical information related to space. It is a recognition of ISRO’s space endeavors that helps in promoting international collaboration. (2/2) 
7080,2,0,0,"He was on a mocking spree from everything related to India cricket. Comparing us with them, their players our players, IPL - PSL etc. All that is just coming back to him and it's hitting him really hard. I really wonder how this chap would behave once Pakistan team bounces back. "
8115,1,1,0,"No better example of Targeted Marketing than sudden surge of positive paid reviews of t@n@av by RW handles

Apparently if you don't watch it means that you don't love indian army "
8192,0,0,0,@USER 
561,2,0,0,Have you done any report on lakhs of undertrials in India who are languishing in jail. Why are you tweeting only about @USER 
154,1,0,0,Please congratulate @USER for atleast taking deferred action. Wud be under tremendous political pressure! Now think of lakes of undertrials waiting for charges to be heard even once? 
861,2,1,0,Policemen should be given character certificate...if any case like this their future generations should also be bared from entering police...whatever is the reason you can't beat a person like that..what he will do to in custody undertrials.police is more dangerous than criminals 
8004,0,0,0,"No it isn’t, there is no climate breakdown or emergency, it’s simply the climate which has be changeable for 4 billion years or so "
5939,0,0,0,"joanna this is so lovely and I can really see all your hard work showing it how wel it’s put together, honestly these are some of my fav dramas so I adore this "
32,2,1,0,"The single largest collection of rogues, looters of public money and undertrials in the entire history of India, today in Delhi.

Can you help me pinpoint the location? @USER @USER @USER @USER "
3344,0,0,0,the way we tackled covid was exemplary.....Corona virus situation prove demonetisation as a great step by govt. even though what they wanted to achieve wasn't fullfilled at that time 
5822,1,0,0,"Fastest Vaccine rollout, furlough, ended lockdown quicker then Labour Party would have.. ok pal "
606,0,0,0,All those who are only blaming @USER for water logging! Should also need to understand that these floods (urban flooding) is mostly because of plastic! Before blaming anyone adk yourself did you threw empty plastic bottle in Dustbin? Polythenes on road? #ahmedabadrain 
5639,0,0,0,Do you have compassion for those impacted by the collateral damage of Covid-19 policies? 
91,0,0,0,"I don't think it is highly biased and racist. Problems of undertrials need to be fixed, 100% agree with you on that. It's much deeper issue though. "
5892,2,0,0,“Guys you know the oppressor class? We’re actually the most oppressed people in history guys. No guys you don’t understand we’re literally so oppressed. They’re trying to stop us from oppressing people! Guys seriously-“ 
8049,1,0,0,"You call a scene to scene copied serial of Israel as “unsung” and “unheard” story of “Indian Army”?? 

Nahin…can not believe….you are way smarter than this crap you just tweeted "
1478,2,1,0,"Lol...nothing on this planet compare and I do mean nothing... to children soldiers,  mass genocide,  rape, female genital mutilation, eating human flesh, open defecation, slavery  and the scamming culture of Africa. It's nothing you can compare with us. "
4172,1,0,0,"Just like demonetisation which wrecked our economy and killed the informal sector, the Covid mismanagement would be forgotten. "
1552,0,0,0,That's good 
420,1,0,0,"Your behavior is like a politician hell-bent to push a narrative ignoring the serious side effects. For the last time, bills are not addressing farmers key needs. They should not claim such. Either put your money where your mouth is or stop calling it a farmer's bill. Good Luck. "
8046,1,0,0,Do you  think that the #IndianArmy is sleeping?? Won't  they be performing  their duties on their side of the L.A.C.What can the government do if someone is building something inside their own borders please  enlighten  us with ideas for the same. 
4689,2,1,0,"I got you, cause women can also ""enjoy"" the sensation during rape cause it's natural. "
3116,0,0,0,How the time is wasted in Supreme Court of India is clear from the case filed in SC relating to demonetisation of currency notes in 2016. The case will be heard by five judges bench. The net result will be big zero. 
2297,0,0,0,"Also did society break the back of the informal employment sector with demonetisation , badly implemented gst and an unplanned lockdown? "
1834,0,0,0,Congratulations Sir. You are the pride and inspiration of all Indians. 
3887,1,0,0,"SG: The trial court has taken support of TADA. What is the purpose of the sanction under UAPA? It is to make sure person not subjected to vexatious trial. 
But if a full fledged trial takes place and evidence is led, there cannot be question of vexatious trial u/CRPC. "
3847,0,0,0,"Though an ex-policeman of over 34 years including abt,my heart moved yesterday when heard case of a DU prof Saibaba acquitted by HC Nagpur in a UAPA case:Wondered what danger a 90 % physically disabled person since 4 year age could cause:Hate word ‘urban naxal’,in jail since 2017 "
729,1,0,0,What’s the point of all these observations? Honestly how is it making any difference to Zubair or the other thousands of undertrials languishing in jail? 
2112,1,1,0,Why would you ever do that? Earlier i used to give him benefit of doubt. But his involvement in the love jihad case of Akhila aka Hadiya was more than enough proof that he is a mole among Hindus. 
5328,1,0,0,"Thousands of Iranian women have been burning their hijabs, cutting their hair and protesting against compulsory veiling.

Which part of this resolution has anything to do with Mahsa Amini?

By the way @USER you spelled her name wrong. It's not MASHA it's MAHSA. "
1862,1,0,0,You're the second guy from ISRO under this tweet correcting him for misinformation. Let's see if this is enough of a eye-opener for him! 
1771,0,0,0,Okay 
5480,1,1,0,"So what? Would have made a difference if it was a Brit? Mate, most likely you're a migrant too, but from some old generations. You probably don't even own a piece of land or any asset in the UK and you straight away jump to the conclusion... "
5900,0,0,0,So who wants to tell him trump was president during the lockdown 
390,0,0,0,I know the reality of farmer's bill and how it will be benifit farmers. I am also from farmer's background and we still do farming so please I don't want any video to watch beacuse I know reality 
