id,aggression,offense,codemixed,tweet
4537,0,0,1,Haan Babita hain.. i wonder if they invited Meena Kotwal. Baaki aur koi dalit samaj se nahi hai 'manch' par 
7828,1,0,1,"Gaurav Bhatia,aap ek samajvadi party me the Aaj bjp me h kal kanhaa honge koi pta nhi ..
Aisa aadmi Nehru jaise statesman par sawal puchhta h ...hansi aati h "
6612,0,0,1,@USER सुधांशु मिश्रा जी मैं आपके ही प्रोग्राम देख रहा हूं न्यूज़ एटिन पर और अब आपका आ गए जो प्रोग्राम है मैं उसको भी देखने जा रहा हूं बहुत अच्छे वक्तव्य देते हैं आप इसलिए आपके कार्यक्रम में छोड़ता नहीं 
7033,0,0,1,Still you won't IND to visit next year in Asia Cup. Jamanat jabt ho jayega. Our IPL team will defeat your national team. Lala agreed or not. 
4049,1,1,1,It is our right to demand adivasi religion colum census 2021. And we are not bonvasi.we are adivasi.we are indigenous people of india. implement tribal religion colum. # #आदिवासी_जनगणना_कॉलम_दो #आदिवासी_जनगणना_कॉलम_दो 
7093,0,0,1,"no we ll not...
wait a minute...
u had said na ipl is second most popular  T20 league after #PSL then why the hell u r so interested in 2nd while we n not even 1% interested ur so called best T20 league... "
7423,2,1,1,Tum elite Indian ho jiska choice elite game hai aur tum humen discriminate karte ho teh bol kar ki hamari choice kharab hai Bade log sirf football aur IPL dekhte hain 
3240,0,0,1,Mata Seeeta Ka Apmaan .. Bhagwaan Ram Ka Apmaan hai .. Saath Hi Hum sabhi Bhartiyo Ka Apmaan Hai .. Is Aadmi Par UAPA. LAGNA. CHAHIYE 
4234,1,0,1,"देश पे मर मिटने का सपना था, लेकिन अब इस देश में जीने का भी मन नहीं करता , ये देश हमें क्यों मार रहा है ? #maritalrape #BoycottMarriage #MarriageStrike "
8262,0,0,1,Bheem Army jila adhyaksh khagriya Bihar khatauli vidhansabha Jeet ke liye Hardik badhai congrachulation 
2877,0,0,1,Chidambaram: The ques is did you apply your mind when implementing this policy? Then where is the record? #Demonetisation #SupremeCourtofIndia 
6620,2,0,1,लंका लग गई दिवाली की मिठाई से चीटिया घुस गई व्हाट्सएप में सो जाम लग गया 
3659,1,0,1,"Consolidate all tribal community till election are over.Educate them not to vote  Modi Kejuri
What the community people today ill treated by Modi by constructing para pet walls covering with cloth
Modi made 2 gujarati as world richest man but the tribals dalits adivasi lives poor "
1025,2,1,1,Golwalkar as the most important ideologue of the RSS and Hindutva brand of politics forcefully argued for adopting the models of Hitler and Mussolini #RSSBrokeIndia 
6817,2,1,1,"Godse ne gandhi ko mara tha iske liye use saja mil gy jo ki sahi v h 
Ab tere kahne ke anusar rss v hatyara h gandhi ka  ?kyunki godse rss se juda tha 
Or bjp ki 10 crore member v hatyari h  gandhi ki kyunki bjp or rss ke vichar milte julte h ??

Gandhi ji ko all indians mante h "
380,0,0,1,"Please don't ignore farmers struggle. Farmer's bill is insensitive. Will impact farmers life. 
They need our support and affection. #FarmersProtest "
1519,0,0,1,5) with schemes like swachh Bharat abhiyan India is now open defecation free India was 100% electrified under this government schemes Lake Pradhanmantri gram aawas Yojana have given homes to millions of people. 
5054,0,1,1,Hamein Ghar wapasi ka swagat karna chahiye chahe jo bhi paristhiti ho. 
3036,2,1,1,"kamaal nahi, Kamal hai ji. Kal ko Demonetisation ke fayde bhi ginaane jaayenge. "
329,1,0,1,It is Rahul Gandhi and Prayanka vadra of INC who are always at the forefront with the Farmer's who are fighting against the Decronian Farmer's bill of Ambani and Adani Prime minister Narinder MODi should-repeal the bill's. @USER @USER @USER @USER 
2508,1,1,1,"Tu pahle ye bata ki teeno mein se hai koun, crypto hai, nav hai ya ghasit.. bhai ham conversion nahi ghar wapasi mein bisvash rakhte hai, jisko karna hai wah kar raha hai.. kisi ko bina gali diye bolo har har mahadev.. "
2291,2,1,1,"Kahan se aur kyu aaye tum log, ₹15/- +18%gst per tweet ki dihaadi krne wale yahan employment aur business ka gyaan de rhe... Jaa ke dekh recaard me kb kitna GDP growth tha, aur covid ka rona mat rona, kyu chicha ne lanka to demonetisation aur gst ke waqt hi laga di thi #jahil "
8258,0,0,1,#DiscoverPoonch #IndianArmy 
3586,2,0,1,बॉम्बे हाईकोर्ट (नागपुर बेंच) ने कथित माओवादी लिंक मामले में दिल्ली विश्वविद्यालय के पूर्व प्रोफेसर जीएन साईंबाबा और अन्य को बरी कर दिया है।  अदालत ने आतंकवाद विरोधी कानून यूएपीए के तहत दोषसिद्धि और उम्रकैद की सजा के खिलाफ उनकी अपील को स्वीकार कर लिया है। #UAPA #यूएपीए 
5739,2,1,1,"You're either deluded...or you're doing the deluding.  

There is no COVID19 mandate for children.  You're just playing to the rubes in your audience in hopes they'll believe what you're insinuating.

You're worse than a liar.  You're a manipulator. "
1034,1,0,1,"The vision of RSS is based on the book ""BUNCH OF THOUGHT"" by Golwalkar and the ideas of Savarkar who always opposed the freedom struggle of India #RSSBrokeIndia "
1077,1,0,1,"Please list out misdeeds of Golwalkar, Savarkar, SPM. We will start listing misdeeds of Nehru. Let us see who must apologise. Ready for challenge? 

Kuch bhi karo, Tapasya me kamee reh jayegi. "
3938,1,0,1,"So now you want reservation in corporate also, instead of publishing these cheap surveys just ask your #Dalit and #Adivasi community to become more competent... "
3325,2,0,1,"Secularism ko khatare me daal rahe ho tum
Sirf nafrat faila rahe ho "
6836,0,0,1,#ZimVsPak @USER this was surely your moment. Thank you for what you do as broadcaster for IPL. Heartiest congratulations on being in the winning side today. Always loved your work 
1657,1,1,1,What are you?? President of nasa?? Isro?? You keep nuclear bombs blueprints on your phone?? 
4171,2,1,1,"Yahi Gandhi ne Nehru ko PM nhi banaya hota to aj Ek Rupaya - 10 Dollar ke barabar hota BC ...! Aur Khud hi ko Rastrapita Goshit kr diya . Sardar Patel ko Banna tha PM but Bana Kon Tharki jiske bad Indra ,Rajeev and Khangressi "
7144,2,1,1,"K.l Rahul ji bas karo
This is international cricket
Not for IPL
Aap wapis ghar jaye or shaddi kar ke ghar basaye
Aapki girlfriend waiting me hai
Go to ready fast for flight in waiting for you "
2790,0,0,1,"Chidambaram: Question is, is this the procedure? A matter so serious and so important.. can it be decided in 24 hours? #SupremeCourt #Demonetisation "
838,0,0,1,#Justicedelayed #Justicedenied most of them would have spent almost the punishment time as undertrials due to process of delivery of criminal justice system in india executed by #judiciary 
48,2,0,1,"POOR UNDERTRIALS WHO ARE BREAD WINNERS..
ARE KEPT IN JAIL FOR DECADES WITHOUT A TRIAL.. . .

POOR PEOPLE DO NOT HAVE THE WHEREWITHAL TO
PROVIDE BAIL MONEY OR PERSONAL SURETY.....

WITH ANOTHER MAN COMING & SHOWING ALL THOSE DOCUMENTS 
WHICH ARE REQUIRED FOR THE GUARANTEE... .. "
4939,1,0,1,"@USER wa beta ji moz kar rahe ho to tiwadi jo jati h usko chhod karke dalit ban jao 

Ye jatipratha banai kisne tum jaise pakhandiyo ne 
Chale h aarkshan ko kham kar ne aap khatm ho jaoge magar aarkshan nahi 
Or ha 10% to tumhe bhi to mila huaa h "
1901,1,0,1,For all its faults Swachh Bharat Mission did bring about  awareness and helped drastically reduce Open defecation and use of toilets in the remotest areas of India Bezwada Wilson has a point ofcourse. But Congress has done precious little in this regard during its rule of 70 yrs. 
4280,2,1,1,Ha bc kuch bhi .... is c**** ko to bda Gujrat me ka sardar patel smjha jata hai na!!.. 
4576,1,0,1,Yea...you made this up in your head. I can see that. Meanwhile Trump is testifying this week in a rape trial and was accused by a 13 year old of rape. 
2422,1,1,1,"Niether our government,which is elected in d name of hindutva-sanatan dharma, nor our dharma gurus r interested in 'ghar wapasi'...there is no dharmic system to guide a common hindu, so that he remains attached to our dharma...so sad Govt. is busy in doingAppeasement politics "
415,1,0,1,"You doesn't deserve for anything,first let us know where are those files which were you said regarding Robert Vadra before elections,we will never forget you didn't allow to case against kanhaiya kumar no action from u on ShaheenBagh,on farmer's bill we know ur U turn "
2890,0,0,1,"Chidambaram: There are serious issues to be argued. 

Court rises for lunch. #SupremeCourt #Demonetisation "
1255,2,1,1,"Godse ,savarkar,golwalkar ko gaali dene se tum bus hindutva virodhi chehra rahoge jo sacchai se poori tarah kata huya hai . "
4300,2,1,1,"Your fake veer and his gang openly opposed the crucial phase of Quit India movement, the final push for Independence. The fake veer cannot hold a candle to Mahatma Gandhi, Sardar Patel, Nehru et al, however you may want to boost the stature of the fake veer. "
941,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSQuitIndia 
4529,2,0,1,"Understand the reasons and internals. 
Vajpayee faced Sanctions

UPA : Lehmann brothers & SC ruling against 2 G and coal.

Modi govt: Demonetisation plus other suicidal economic policies  (self created) + Covid "
6193,2,1,1,Tu toh bhai dharam ka thheka daar hai na admi jo sahi lagega whi krega na pathhar me bhagwan sbko dikhte hain jo Sanatani hai or ab jo shaitan hai usse sirf pathhar hi dikhte hain kisike dharam k bare me mat bolo warna jb koi gaali dega toh gaaand jaegi dalit isiliye shudra bola 
4071,0,0,1,SARDAR Patel from GJ-Narmada River 
5921,1,0,1,"Lovely renekton pick, think rammus top should be next "
7455,1,1,1,@USER భయపడకు మిత్రమా.... IPL కాకుండా అప్పుడప్పుడు ఇలాంటి international matches కూడా అడాల్సి వస్తుంది please be prepare 
923,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSQuitIndia 
298,2,1,1,"In the new India an 21yo activist , who supported farmer's bill is sent to jail, but people like Arnab Goswami who misuse the Intelligence & data of national security is roaming free. 
Dictatorship goes on. #Disharavi "
8233,0,0,1,I salute to all indian army who defence our country #ArmedForcesFlagDay 
4354,2,1,1,ये अक्सर बीजेपी के लिए ही बैटिंग करता है. टॉप लेवल धूर्त आदमी है बाबा के रूप मे 
786,1,0,1,Who is accountable for undertrials prisoners 
1563,2,1,1,As this ways may count under Ex POI Community & of Hyd Muslims layers fr Lakhnaw/J&K community as create panic to Sex in that Area as on links of Goregaon P/S fuck some Pvt Office emplos & Sex videos watched by SEPARIRISTS DHARI SHING & its traders(38/29/36/1/15/13... @USER @USER 
2076,0,0,1,"Rahul Gandhi's #BharatJodo yatra is much like demonetisation. Executed with full fervour and intent, but poorly planned and timed. 
The yatra could have waited until a #CongressPresident has been elected. 
Things would have been smooth and the narrative, much clearer "
7671,0,0,1,Kya ruin hojayega... Sab bharat ke liye cricket khelenge na ki cricket ke liye bharat ka naam use karenge 
1581,0,0,1,"Well done 
That's the websit we and 140cr people wants "
8196,0,0,1,"Salute to Indian Army
Saint Ram Rahim Ji #ArmedForcesFlagDay "
